date,headline,url
2021-05-25,MARKET LATEST: NZUs $36.55,https://www.carbonnews.co.nz/story.asp?storyID=20368
2021-05-26,MARKET LATEST: NZUs $36.65,https://www.carbonnews.co.nz/story.asp?storyID=20379
2021-05-27,MARKET LATEST: NZUs $36.75,https://www.carbonnews.co.nz/story.asp?storyID=20387
2021-05-28,MARKET LATEST: NZUs $36.95,https://www.carbonnews.co.nz/story.asp?storyID=20397
2021-05-31,MARKET LATEST: NZUs $37.00,https://www.carbonnews.co.nz/story.asp?storyID=20408
2021-06-01,MARKET LATEST: NZUs $37.00,https://www.carbonnews.co.nz/story.asp?storyID=20419
2021-06-02,MARKET LATEST: NZUs $37.40,https://www.carbonnews.co.nz/story.asp?storyID=20427
2021-06-03,MARKET LATEST: NZUs $37.60,https://www.carbonnews.co.nz/story.asp?storyID=20437
2021-06-04,MARKET LATEST: NZUs $37.90,https://www.carbonnews.co.nz/story.asp?storyID=20445
2021-06-08,MARKET LATEST: NZUs $38.10,https://www.carbonnews.co.nz/story.asp?storyID=20455
2021-06-09,MARKET LATEST: NZUs $39.20,https://www.carbonnews.co.nz/story.asp?storyID=20465
2021-06-10,MARKET LATEST: NZUs $40.15,https://www.carbonnews.co.nz/story.asp?storyID=20473
2021-06-11,MARKET LATEST: NZUs $40.30,https://www.carbonnews.co.nz/story.asp?storyID=20481
2021-06-14,MARKET LATEST: NZUs $40.35,https://www.carbonnews.co.nz/story.asp?storyID=20493
2021-06-15,MARKET LATEST: NZUs $40.50,https://www.carbonnews.co.nz/story.asp?storyID=20501
2021-06-16,MARKET LATEST: NZUs $40.80,https://www.carbonnews.co.nz/story.asp?storyID=20512
2021-06-17,MARKET LATEST: NZUs $41.20,https://www.carbonnews.co.nz/story.asp?storyID=20519
2021-06-18,MARKET LATEST: NZUs $41.30,https://www.carbonnews.co.nz/story.asp?storyID=20529
2021-06-21,MARKET LATEST: NZUs $41.05,https://www.carbonnews.co.nz/story.asp?storyID=20538
2021-06-22,MARKET LATEST: NZUs $40.97,https://www.carbonnews.co.nz/story.asp?storyID=20547
2021-06-23,MARKET LATEST: NZUs $40.90,https://www.carbonnews.co.nz/story.asp?storyID=20557
2021-06-24,MARKET LATEST: NZUs $43.25,https://www.carbonnews.co.nz/story.asp?storyID=20566
2021-06-25,MARKET LATEST: NZUs $43.60,https://www.carbonnews.co.nz/story.asp?storyID=20575
2021-06-28,MARKET LATEST: NZUs $43.10,https://www.carbonnews.co.nz/story.asp?storyID=20585
2021-06-29,MARKET LATEST: NZUs $43.35,https://www.carbonnews.co.nz/story.asp?storyID=20595
2021-06-30,MARKET LATEST: NZUs $43.45,https://www.carbonnews.co.nz/story.asp?storyID=20605
2021-07-01,MARKET LATEST: NZUs $43.47,https://www.carbonnews.co.nz/story.asp?storyID=20615
2021-07-02,MARKET LATEST: NZUs $44.00,https://www.carbonnews.co.nz/story.asp?storyID=20626
2021-07-05,MARKET LATEST: NZUs $44.35,https://www.carbonnews.co.nz/story.asp?storyID=20643
2021-07-06,MARKET LATEST: NZUs $44.75,https://www.carbonnews.co.nz/story.asp?storyID=20646
2021-07-07,MARKET LATEST: NZUs $45.25,https://www.carbonnews.co.nz/story.asp?storyID=20656
2021-07-08,MARKET LATEST: NZUs $46.00,https://www.carbonnews.co.nz/story.asp?storyID=20666
2021-07-09,MARKET LATEST: NZUs $47.50,https://www.carbonnews.co.nz/story.asp?storyID=20676
2021-07-12,MARKET LATEST: NZUs $47.80,https://www.carbonnews.co.nz/story.asp?storyID=20687
2021-07-13,MARKET LATEST: NZUs $48.05,https://www.carbonnews.co.nz/story.asp?storyID=20702
2021-07-14,MARKET LATEST: NZUs $47.70,https://www.carbonnews.co.nz/story.asp?storyID=20707
2021-07-15,MARKET LATEST: NZUs $47.30,https://www.carbonnews.co.nz/story.asp?storyID=20718
2021-07-16,MARKET LATEST: NZUs $47.55,https://www.carbonnews.co.nz/story.asp?storyID=20727
2021-07-19,MARKET LATEST: NZUs $47.80,https://www.carbonnews.co.nz/story.asp?storyID=20738
2021-07-20,MARKET LATEST: NZUs $47.90,https://www.carbonnews.co.nz/story.asp?storyID=20747
2021-07-21,MARKET LATEST: NZUs $47.82,https://www.carbonnews.co.nz/story.asp?storyID=20757
2021-07-22,MARKET LATEST: NZUs $47.97,https://www.carbonnews.co.nz/story.asp?storyID=20768
2021-07-23,MARKET LATEST: NZUs $48.10,https://www.carbonnews.co.nz/story.asp?storyID=20779
2021-07-26,MARKET LATEST: NZUs $48.12,https://www.carbonnews.co.nz/story.asp?storyID=20790
2021-07-27,MARKET LATEST: NZUs $48.05,https://www.carbonnews.co.nz/story.asp?storyID=20801
2021-07-28,MARKET LATEST: NZUs $48.50,https://www.carbonnews.co.nz/story.asp?storyID=20812
2021-07-29,MARKET LATEST: NZUs $48.60,https://www.carbonnews.co.nz/story.asp?storyID=20821
2021-07-30,MARKET LATEST: NZUs $48.40,https://www.carbonnews.co.nz/story.asp?storyID=20838
2021-08-02,MARKET LATEST: NZUs $48.60,https://www.carbonnews.co.nz/story.asp?storyID=20843
2021-08-03,MARKET LATEST: NZUs $48.60,https://www.carbonnews.co.nz/story.asp?storyID=20854
2021-08-04,MARKET LATEST: NZUs $48.80,https://www.carbonnews.co.nz/story.asp?storyID=20864
2021-08-05,MARKET LATEST: NZUs $49.00,https://www.carbonnews.co.nz/story.asp?storyID=20875
2021-08-06,MARKET LATEST: NZUs $49.10,https://www.carbonnews.co.nz/story.asp?storyID=20886
2021-08-09,MARKET LATEST: NZUs $49.15,https://www.carbonnews.co.nz/story.asp?storyID=20896
2021-08-10,MARKET LATEST: NZUs $49.30,https://www.carbonnews.co.nz/story.asp?storyID=20906
2021-08-11,MARKET LATEST: NZUs $49.60,https://www.carbonnews.co.nz/story.asp?storyID=20917
2021-08-12,MARKET LATEST: NZUs $49.55,https://www.carbonnews.co.nz/story.asp?storyID=20930
2021-08-13,MARKET LATEST: NZUs $49.80,https://www.carbonnews.co.nz/story.asp?storyID=20942
2021-08-16,MARKET LATEST: NZUs $49.70,https://www.carbonnews.co.nz/story.asp?storyID=20952
2021-08-17,MARKET LATEST: NZUs $49.75,https://www.carbonnews.co.nz/story.asp?storyID=20961
2021-08-18,MARKET LATEST: NZUs $49.70,https://www.carbonnews.co.nz/story.asp?storyID=20979
2021-08-19,MARKET LATEST: NZUs $49.65,https://www.carbonnews.co.nz/story.asp?storyID=20983
2021-08-20,MARKET LATEST: NZUs $49.75,https://www.carbonnews.co.nz/story.asp?storyID=20991
2021-08-23,MARKET LATEST: NZUs $49.75,https://www.carbonnews.co.nz/story.asp?storyID=21000
2021-08-24,MARKET LATEST: NZUs $50.45,https://www.carbonnews.co.nz/story.asp?storyID=21009
2021-08-25,MARKET LATEST: NZUs $50.45,https://www.carbonnews.co.nz/story.asp?storyID=21018
2021-08-26,MARKET LATEST: NZUs $50.50,https://www.carbonnews.co.nz/story.asp?storyID=21028
2021-08-27,MARKET LATEST: NZUs $51.00,https://www.carbonnews.co.nz/story.asp?storyID=21037
2021-08-30,MARKET LATEST: NZUs $51.10,https://www.carbonnews.co.nz/story.asp?storyID=21047
2021-08-31,MARKET LATEST: NZUs $51.40,https://www.carbonnews.co.nz/story.asp?storyID=21056
2021-09-01,MARKET LATEST: NZUs $51.50,https://www.carbonnews.co.nz/story.asp?storyID=21065
2021-09-02,MARKET LATEST: NZUs $59.00,https://www.carbonnews.co.nz/story.asp?storyID=21077
2021-09-03,MARKET LATEST: NZUs $59.50,https://www.carbonnews.co.nz/story.asp?storyID=21086
2021-09-06,MARKET LATEST: NZUs $60.10,https://www.carbonnews.co.nz/story.asp?storyID=21095
2021-09-07,MARKET LATEST: NZUs $60.60,https://www.carbonnews.co.nz/story.asp?storyID=21108
2021-09-08,MARKET LATEST: NZUs $62.00,https://www.carbonnews.co.nz/story.asp?storyID=21118
2021-09-09,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=21133
2021-09-10,MARKET LATEST: NZUs $65.80,https://www.carbonnews.co.nz/story.asp?storyID=22129
2021-09-13,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22141
2021-09-14,MARKET LATEST: NZUs $61.50,https://www.carbonnews.co.nz/story.asp?storyID=22152
2021-09-15,MARKET LATEST: NZUs $63.50,https://www.carbonnews.co.nz/story.asp?storyID=22161
2021-09-16,MARKET LATEST: NZUs $64.00,https://www.carbonnews.co.nz/story.asp?storyID=22172
2021-09-17,MARKET LATEST: NZUs $64.00,https://www.carbonnews.co.nz/story.asp?storyID=22183
2021-09-20,MARKET LATEST: NZUs $64.00,https://www.carbonnews.co.nz/story.asp?storyID=22197
2021-09-21,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22210
2021-09-22,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22220
2021-09-23,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22231
2021-09-24,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22242
2021-09-27,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22255
2021-09-28,MARKET LATEST: NZUs $64.40,https://www.carbonnews.co.nz/story.asp?storyID=22267
2021-09-29,MARKET LATEST: NZUs $63.60,https://www.carbonnews.co.nz/story.asp?storyID=22279
2021-09-30,MARKET LATEST: NZUs $64.00,https://www.carbonnews.co.nz/story.asp?storyID=22291
2021-10-01,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22303
2021-10-04,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22313
2021-10-05,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22324
2021-10-06,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22335
2021-10-07,MARKET LATEST: NZUs $64.70,https://www.carbonnews.co.nz/story.asp?storyID=22347
2021-10-08,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22357
2021-10-11,MARKET LATEST: NZUs $64.60,https://www.carbonnews.co.nz/story.asp?storyID=22369
2021-10-12,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22380
2021-10-13,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22392
2021-10-14,MARKET LATEST: NZUs $64.85,https://www.carbonnews.co.nz/story.asp?storyID=22404
2021-10-15,MARKET LATEST: NZUs $64.80,https://www.carbonnews.co.nz/story.asp?storyID=22417
2021-10-18,MARKET LATEST: NZUs $64.80,https://www.carbonnews.co.nz/story.asp?storyID=22428
2021-10-19,MARKET LATEST: NZUs $64.75,https://www.carbonnews.co.nz/story.asp?storyID=22440
2021-10-20,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22452
2021-10-21,MARKET LATEST: NZUs $64.50,https://www.carbonnews.co.nz/story.asp?storyID=22464
2021-10-22,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22475
2021-10-26,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22487
2021-10-27,MARKET LATEST: NZUs $65.10,https://www.carbonnews.co.nz/story.asp?storyID=22503
2021-10-28,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22515
2021-10-29,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22528
2021-11-01,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22541
2021-11-02,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22552
2021-11-03,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22565
2021-11-04,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22579
2021-11-05,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=22591
2021-11-08,MARKET LATEST: NZUs $65.30,https://www.carbonnews.co.nz/story.asp?storyID=22603
2021-11-09,MARKET LATEST: NZUs $65.20,https://www.carbonnews.co.nz/story.asp?storyID=22616
2021-11-10,MARKET LATEST: NZUs $65.20,https://www.carbonnews.co.nz/story.asp?storyID=22630
2021-11-11,MARKET LATEST: NZUs $65.20,https://www.carbonnews.co.nz/story.asp?storyID=22644
2021-11-12,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22658
2021-11-15,MARKET LATEST: NZUs $64.80,https://www.carbonnews.co.nz/story.asp?storyID=22671
2021-11-16,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22684
2021-11-17,MARKET LATEST: NZUs $65.10,https://www.carbonnews.co.nz/story.asp?storyID=22696
2021-11-18,MARKET LATEST: NZUs $65.10,https://www.carbonnews.co.nz/story.asp?storyID=22708
2021-11-19,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22720
2021-11-22,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22732
2021-11-23,MARKET LATEST: NZUs $64.80,https://www.carbonnews.co.nz/story.asp?storyID=22743
2021-11-24,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22754
2021-11-25,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22766
2021-11-26,MARKET LATEST: NZUs $64.95,https://www.carbonnews.co.nz/story.asp?storyID=22777
2021-11-29,MARKET LATEST: NZUs $64.90,https://www.carbonnews.co.nz/story.asp?storyID=22790
2021-11-30,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=22802
2021-12-01,MARKET LATEST: NZUs $65.05,https://www.carbonnews.co.nz/story.asp?storyID=22816
2021-12-02,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=22829
2021-12-03,MARKET LATEST: NZUs $68.40,https://www.carbonnews.co.nz/story.asp?storyID=22840
2021-12-06,MARKET LATEST: NZUs $68.30,https://www.carbonnews.co.nz/story.asp?storyID=22853
2021-12-07,MARKET LATEST: NZUs $68.25,https://www.carbonnews.co.nz/story.asp?storyID=22864
2021-12-08,MARKET LATEST: NZUs $68.40,https://www.carbonnews.co.nz/story.asp?storyID=22876
2021-12-09,MARKET LATEST: NZUs $68.15,https://www.carbonnews.co.nz/story.asp?storyID=22887
2021-12-10,MARKET LATEST: NZUs $68.15,https://www.carbonnews.co.nz/story.asp?storyID=22899
2021-12-13,MARKET LATEST: NZUs $68.10,https://www.carbonnews.co.nz/story.asp?storyID=22912
2021-12-14,MARKET LATEST: NZUs $68.00,https://www.carbonnews.co.nz/story.asp?storyID=22925
2021-12-15,MARKET LATEST: NZUs $68.05,https://www.carbonnews.co.nz/story.asp?storyID=22937
2021-12-16,MARKET LATEST: NZUs $68.15,https://www.carbonnews.co.nz/story.asp?storyID=22949
2021-12-17,10 YEARS AGO...,https://www.carbonnews.co.nz/story.asp?storyID=22961
2021-12-17,MARKET LATEST: NZUs $68.15,https://www.carbonnews.co.nz/story.asp?storyID=22960
2021-12-20,MARKET LATEST: NZUs $68.17,https://www.carbonnews.co.nz/story.asp?storyID=22972
2021-12-21,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=22985
2021-12-22,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=22996
2021-12-23,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=23006
2021-12-24,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=23018
2022-01-24,MARKET LATEST: NZUs $74.95,https://www.carbonnews.co.nz/story.asp?storyID=23028
2022-01-25,MARKET LATEST: NZUs $75.00,https://www.carbonnews.co.nz/story.asp?storyID=23039
2022-01-26,MARKET LATEST: NZUs $74.95,https://www.carbonnews.co.nz/story.asp?storyID=23055
2022-01-27,MARKET LATEST: NZUs $75.10,https://www.carbonnews.co.nz/story.asp?storyID=23060
2022-01-28,MARKET LATEST: NZUs $75.25,https://www.carbonnews.co.nz/story.asp?storyID=23071
2022-01-31,10 YEARS AGO...,https://www.carbonnews.co.nz/story.asp?storyID=23083
2022-01-31,MARKET LATEST: NZUs $75.25,https://www.carbonnews.co.nz/story.asp?storyID=23092
2022-02-01,MARKET LATEST: NZUs $76.25,https://www.carbonnews.co.nz/story.asp?storyID=23094
2022-02-02,MARKET LATEST: NZUs $76.25,https://www.carbonnews.co.nz/story.asp?storyID=23103
2022-02-03,MARKET LATEST: NZUs $76.75,https://www.carbonnews.co.nz/story.asp?storyID=23115
2022-02-04,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=23128
2022-02-08,MARKET LATEST: NZUs $77.25,https://www.carbonnews.co.nz/story.asp?storyID=23142
2022-02-09,MARKET LATEST: NZUs $78.30,https://www.carbonnews.co.nz/story.asp?storyID=23153
2022-02-10,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=23164
2022-02-11,MARKET LATEST: NZUs $81.50,https://www.carbonnews.co.nz/story.asp?storyID=23177
2022-02-14,MARKET LATEST: NZUs $83.50,https://www.carbonnews.co.nz/story.asp?storyID=23200
2022-02-16,MARKET LATEST: NZUs $86.25,https://www.carbonnews.co.nz/story.asp?storyID=23220
2022-02-17,MARKET LATEST: NZUs $85.50,https://www.carbonnews.co.nz/story.asp?storyID=23222
2022-02-18,MARKET LATEST: NZUs $85.00,https://www.carbonnews.co.nz/story.asp?storyID=23232
2022-02-21,MARKET LATEST: NZUs $84.00,https://www.carbonnews.co.nz/story.asp?storyID=23243
2022-02-22,10 YEARS AGO...,https://www.carbonnews.co.nz/story.asp?storyID=23255
2022-02-22,MARKET LATEST: NZUs $82.50,https://www.carbonnews.co.nz/story.asp?storyID=23254
2022-02-23,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=23265
2022-02-24,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=23277
2022-02-25,MARKET LATEST: NZUs $80.00,https://www.carbonnews.co.nz/story.asp?storyID=23289
2022-02-28,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=23301
2022-03-01,MARKET LATEST: NZUs $80.50,https://www.carbonnews.co.nz/story.asp?storyID=23313
2022-03-02,MARKET LATEST: NZUs $80.50,https://www.carbonnews.co.nz/story.asp?storyID=23324
2022-03-03,MARKET LATEST: NZUs $80.50,https://www.carbonnews.co.nz/story.asp?storyID=23337
2022-03-04,MARKET LATEST: NZUs $79.00,https://www.carbonnews.co.nz/story.asp?storyID=23348
2022-03-07,MARKET LATEST: NZUs $78.50,https://www.carbonnews.co.nz/story.asp?storyID=23360
2022-03-08,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=23371
2022-03-10,MARKET LATEST: NZUs $70.25,https://www.carbonnews.co.nz/story.asp?storyID=23393
2022-03-11,MARKET LATEST: NZUs $72.00,https://www.carbonnews.co.nz/story.asp?storyID=23404
2022-03-14,MARKET LATEST: NZUs $72.50,https://www.carbonnews.co.nz/story.asp?storyID=23416
2022-03-15,MARKET LATEST: NZUs $72.00,https://www.carbonnews.co.nz/story.asp?storyID=23427
2022-03-16,MARKET LATEST: NZUs $71.75,https://www.carbonnews.co.nz/story.asp?storyID=23439
2022-03-17,MARKET LATEST: NZUs $73.50,https://www.carbonnews.co.nz/story.asp?storyID=23450
2022-03-18,MARKET LATEST: NZUs $73.62,https://www.carbonnews.co.nz/story.asp?storyID=23461
2022-03-21,MARKET LATEST: NZUs $73.62,https://www.carbonnews.co.nz/story.asp?storyID=23471
2022-03-22,MARKET LATEST: NZUs $73.45,https://www.carbonnews.co.nz/story.asp?storyID=23481
2022-03-23,MARKET LATEST: NZUs $72.90,https://www.carbonnews.co.nz/story.asp?storyID=23491
2022-03-24,MARKET LATEST: NZUs $73.10,https://www.carbonnews.co.nz/story.asp?storyID=23501
2022-03-25,MARKET LATEST: NZUs $74.00,https://www.carbonnews.co.nz/story.asp?storyID=23513
2022-03-28,MARKET LATEST: NZUs $75.25,https://www.carbonnews.co.nz/story.asp?storyID=23526
2022-03-29,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23536
2022-03-30,MARKET LATEST: NZUs $76.05,https://www.carbonnews.co.nz/story.asp?storyID=23548
2022-03-31,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23559
2022-04-01,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23570
2022-04-04,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23582
2022-04-05,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23593
2022-04-06,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23606
2022-04-07,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=23616
2022-04-08,MARKET LATEST: NZUs $75.95,https://www.carbonnews.co.nz/story.asp?storyID=23628
2022-04-11,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23640
2022-04-12,MARKET LATEST: NZUs $75.50,https://www.carbonnews.co.nz/story.asp?storyID=23650
2022-04-13,MARKET LATEST: NZUs $76.25,https://www.carbonnews.co.nz/story.asp?storyID=23661
2022-04-14,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=23672
2022-04-19,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=23685
2022-04-20,MARKET LATEST: NZUs $76.85,https://www.carbonnews.co.nz/story.asp?storyID=23695
2022-04-21,MARKET LATEST: NZUs $76.85,https://www.carbonnews.co.nz/story.asp?storyID=23707
2022-04-22,MARKET LATEST: NZUs $76.25,https://www.carbonnews.co.nz/story.asp?storyID=23719
2022-04-26,MARKET LATEST: NZUs $76.20,https://www.carbonnews.co.nz/story.asp?storyID=23733
2022-04-27,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23745
2022-04-28,MARKET LATEST: NZUs $75.75,https://www.carbonnews.co.nz/story.asp?storyID=23756
2022-04-29,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23767
2022-05-02,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23780
2022-05-03,MARKET LATEST: NZUs $75.90,https://www.carbonnews.co.nz/story.asp?storyID=23793
2022-05-04,MARKET LATEST: NZUs $75.87,https://www.carbonnews.co.nz/story.asp?storyID=23802
2022-05-05,MARKET LATEST: NZUs $76.20,https://www.carbonnews.co.nz/story.asp?storyID=23813
2022-05-09,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=23839
2022-05-11,MARKET LATEST: NZUs $76.45,https://www.carbonnews.co.nz/story.asp?storyID=23865
2022-05-12,MARKET LATEST: NZUs $76.45,https://www.carbonnews.co.nz/story.asp?storyID=23877
2022-05-13,MARKET LATEST: NZUs $76.40,https://www.carbonnews.co.nz/story.asp?storyID=23888
2022-05-17,MARKET LATEST: NZUs $76.60,https://www.carbonnews.co.nz/story.asp?storyID=23912
2022-05-18,MARKET LATEST: NZUs $76.60,https://www.carbonnews.co.nz/story.asp?storyID=23925
2022-05-19,MARKET LATEST: NZUs $76.42,https://www.carbonnews.co.nz/story.asp?storyID=23937
2022-05-20,MARKET LATEST: NZUs $76.47,https://www.carbonnews.co.nz/story.asp?storyID=23948
2022-05-23,MARKET LATEST: NZUs $76.90,https://www.carbonnews.co.nz/story.asp?storyID=23959
2022-05-24,MARKET LATEST: NZUs $77.05,https://www.carbonnews.co.nz/story.asp?storyID=23971
2022-05-26,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=23994
2022-05-27,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=24006
2022-05-30,MARKET LATEST: NZUs $77.20,https://www.carbonnews.co.nz/story.asp?storyID=24018
2022-06-01,MARKET LATEST: NZUs $76.87,https://www.carbonnews.co.nz/story.asp?storyID=24042
2022-06-02,MARKET LATEST: NZUs $76.85,https://www.carbonnews.co.nz/story.asp?storyID=24053
2022-06-03,MARKET LATEST: NZUs $77.10,https://www.carbonnews.co.nz/story.asp?storyID=24066
2022-06-07,MARKET LATEST: NZUs $77.07,https://www.carbonnews.co.nz/story.asp?storyID=24082
2022-06-08,MARKET LATEST: NZUs $76.90,https://www.carbonnews.co.nz/story.asp?storyID=24094
2022-06-09,MARKET LATEST: NZUs $76.80,https://www.carbonnews.co.nz/story.asp?storyID=24105
2022-06-10,MARKET LATEST: NZUs $76.60,https://www.carbonnews.co.nz/story.asp?storyID=24117
2022-06-13,MARKET LATEST: NZUs $76.60,https://www.carbonnews.co.nz/story.asp?storyID=24131
2022-06-14,MARKET LATEST: NZUs $76.40,https://www.carbonnews.co.nz/story.asp?storyID=24147
2022-06-15,MARKET LATEST: NZUs $75.70,https://www.carbonnews.co.nz/story.asp?storyID=24158
2022-06-16,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=24167
2022-06-17,MARKET LATEST: NZUs $76.85,https://www.carbonnews.co.nz/story.asp?storyID=24177
2022-06-20,MARKET LATEST: NZUs $76.60,https://www.carbonnews.co.nz/story.asp?storyID=24189
2022-06-21,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=24200
2022-06-22,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=24211
2022-06-23,MARKET LATEST: NZUs $76.25,https://www.carbonnews.co.nz/story.asp?storyID=24225
2022-06-27,MARKET LATEST: NZUs $75.95,https://www.carbonnews.co.nz/story.asp?storyID=24238
2022-06-28,MARKET LATEST: $76.20,https://www.carbonnews.co.nz/story.asp?storyID=24259
2022-06-29,MARKET LATEST: $76.10,https://www.carbonnews.co.nz/story.asp?storyID=24264
2022-06-30,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=24274
2022-07-01,MARKET LATEST: NZUs $76.00,https://www.carbonnews.co.nz/story.asp?storyID=24288
2022-07-04,MARKET LATEST: NZUs $75.40,https://www.carbonnews.co.nz/story.asp?storyID=24301
2022-07-05,MARKET LATEST: NZUs $75.37,https://www.carbonnews.co.nz/story.asp?storyID=24314
2022-07-06,MARKET LATEST: NZUs $75.00,https://www.carbonnews.co.nz/story.asp?storyID=24324
2022-07-07,MARKET LATEST: NZUs $74.75,https://www.carbonnews.co.nz/story.asp?storyID=24336
2022-07-08,MARKET LATEST: NZUs $74.00,https://www.carbonnews.co.nz/story.asp?storyID=24347
2022-07-11,MARKET LATEST: NZUs $73.00,https://www.carbonnews.co.nz/story.asp?storyID=24360
2022-07-12,MARKET LATEST: NZUs $73.00,https://www.carbonnews.co.nz/story.asp?storyID=24371
2022-07-13,MARKET LATEST: NZUs $72.87,https://www.carbonnews.co.nz/story.asp?storyID=25371
2022-07-15,MARKET LATEST: NZUs $72.80,https://www.carbonnews.co.nz/story.asp?storyID=25396
2022-07-18,MARKET LATEST: NZUs $72.90,https://www.carbonnews.co.nz/story.asp?storyID=25407
2022-07-19,MARKET LATEST: NZUs $72.95,https://www.carbonnews.co.nz/story.asp?storyID=25418
2022-07-20,MARKET LATEST: NZUs $72.87,https://www.carbonnews.co.nz/story.asp?storyID=25430
