date,price,url
2015-11-03,7.3,https://www.carbonnews.co.nz/story.asp?storyID=9212
2015-11-04,7.2,https://www.carbonnews.co.nz/story.asp?storyID=9213
2015-11-05,7.2,https://www.carbonnews.co.nz/story.asp?storyID=9214
2015-11-06,7.22,https://www.carbonnews.co.nz/story.asp?storyID=9215
2015-11-10,7.2,https://www.carbonnews.co.nz/story.asp?storyID=9233
2015-11-11,7.3,https://www.carbonnews.co.nz/story.asp?storyID=9234
2015-11-12,7.4,https://www.carbonnews.co.nz/story.asp?storyID=9235
2015-11-13,7.45,https://www.carbonnews.co.nz/story.asp?storyID=9236
2015-11-16,7.5,https://www.carbonnews.co.nz/story.asp?storyID=9243
2015-11-17,7.47,https://www.carbonnews.co.nz/story.asp?storyID=9252
2015-11-18,7.5,https://www.carbonnews.co.nz/story.asp?storyID=9253
2015-11-19,7.65,https://www.carbonnews.co.nz/story.asp?storyID=9254
2015-11-20,8.0,https://www.carbonnews.co.nz/story.asp?storyID=9255
2015-11-23,10.0,https://www.carbonnews.co.nz/story.asp?storyID=9272
2015-11-24,8.0,https://www.carbonnews.co.nz/story.asp?storyID=9273
2015-11-25,7.85,https://www.carbonnews.co.nz/story.asp?storyID=9276
2015-11-26,8.0,https://www.carbonnews.co.nz/story.asp?storyID=9277
2015-11-27,8.2,https://www.carbonnews.co.nz/story.asp?storyID=9278
2015-11-30,8.35,https://www.carbonnews.co.nz/story.asp?storyID=9292
2015-12-01,8.5,https://www.carbonnews.co.nz/story.asp?storyID=9295
2015-12-02,8.45,https://www.carbonnews.co.nz/story.asp?storyID=9296
2015-12-03,8.5,https://www.carbonnews.co.nz/story.asp?storyID=9297
2015-12-04,8.55,https://www.carbonnews.co.nz/story.asp?storyID=9298
2015-12-07,8.7,https://www.carbonnews.co.nz/story.asp?storyID=9309
2015-12-09,8.7,https://www.carbonnews.co.nz/story.asp?storyID=9312
2015-12-10,8.7,https://www.carbonnews.co.nz/story.asp?storyID=9313
2015-12-14,9.0,https://www.carbonnews.co.nz/story.asp?storyID=9333
2015-12-15,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9335
2015-12-17,9.25,https://www.carbonnews.co.nz/story.asp?storyID=9336
2015-12-18,9.22,https://www.carbonnews.co.nz/story.asp?storyID=9337
2016-01-18,9.73,https://www.carbonnews.co.nz/story.asp?storyID=9354
2016-01-20,9.65,https://www.carbonnews.co.nz/story.asp?storyID=9356
2016-01-21,9.6,https://www.carbonnews.co.nz/story.asp?storyID=9357
2016-01-22,9.57,https://www.carbonnews.co.nz/story.asp?storyID=9358
2016-01-26,9.6,https://www.carbonnews.co.nz/story.asp?storyID=9375
2016-01-27,9.55,https://www.carbonnews.co.nz/story.asp?storyID=9376
2016-01-28,9.6,https://www.carbonnews.co.nz/story.asp?storyID=9377
2016-01-29,9.5,https://www.carbonnews.co.nz/story.asp?storyID=9378
2016-02-02,9.5,https://www.carbonnews.co.nz/story.asp?storyID=9389
2016-02-03,9.52,https://www.carbonnews.co.nz/story.asp?storyID=9395
2016-02-04,9.45,https://www.carbonnews.co.nz/story.asp?storyID=9396
2016-02-05,9.45,https://www.carbonnews.co.nz/story.asp?storyID=9397
2016-02-09,9.47,https://www.carbonnews.co.nz/story.asp?storyID=9412
2016-02-10,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9417
2016-02-11,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9418
2016-02-12,9.27,https://www.carbonnews.co.nz/story.asp?storyID=9419
2016-02-15,9.27,https://www.carbonnews.co.nz/story.asp?storyID=9442
2016-02-16,9.25,https://www.carbonnews.co.nz/story.asp?storyID=9445
2016-02-17,9.35,https://www.carbonnews.co.nz/story.asp?storyID=9446
2016-02-18,9.15,https://www.carbonnews.co.nz/story.asp?storyID=9447
2016-02-19,9.2,https://www.carbonnews.co.nz/story.asp?storyID=9450
2016-02-22,9.35,https://www.carbonnews.co.nz/story.asp?storyID=9472
2016-02-23,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9487
2016-02-24,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9501
2016-02-25,9.3,https://www.carbonnews.co.nz/story.asp?storyID=9512
2016-02-26,9.4,https://www.carbonnews.co.nz/story.asp?storyID=9526
2016-02-29,9.5,https://www.carbonnews.co.nz/story.asp?storyID=9539
2016-03-01,9.7,https://www.carbonnews.co.nz/story.asp?storyID=9552
2016-03-02,9.75,https://www.carbonnews.co.nz/story.asp?storyID=9562
2016-03-03,10.0,https://www.carbonnews.co.nz/story.asp?storyID=9576
2016-03-04,10.05,https://www.carbonnews.co.nz/story.asp?storyID=9587
2016-03-07,10.0,https://www.carbonnews.co.nz/story.asp?storyID=9600
2016-03-08,10.0,https://www.carbonnews.co.nz/story.asp?storyID=9609
2016-03-09,10.35,https://www.carbonnews.co.nz/story.asp?storyID=9621
2016-03-10,10.45,https://www.carbonnews.co.nz/story.asp?storyID=9631
2016-03-11,10.5,https://www.carbonnews.co.nz/story.asp?storyID=9644
2016-03-14,10.6,https://www.carbonnews.co.nz/story.asp?storyID=9656
2016-03-15,10.75,https://www.carbonnews.co.nz/story.asp?storyID=9664
2016-03-16,10.75,https://www.carbonnews.co.nz/story.asp?storyID=9681
2016-03-17,11.0,https://www.carbonnews.co.nz/story.asp?storyID=9693
2016-03-18,11.2,https://www.carbonnews.co.nz/story.asp?storyID=9697
2016-03-21,11.07,https://www.carbonnews.co.nz/story.asp?storyID=9710
2016-03-22,11.05,https://www.carbonnews.co.nz/story.asp?storyID=9721
2016-03-23,11.05,https://www.carbonnews.co.nz/story.asp?storyID=9733
2016-03-24,11.05,https://www.carbonnews.co.nz/story.asp?storyID=9740
2016-03-29,11.1,https://www.carbonnews.co.nz/story.asp?storyID=9751
2016-03-30,11.07,https://www.carbonnews.co.nz/story.asp?storyID=9765
2016-03-31,11.05,https://www.carbonnews.co.nz/story.asp?storyID=9773
2016-04-01,11.05,https://www.carbonnews.co.nz/story.asp?storyID=9783
2016-04-04,11.15,https://www.carbonnews.co.nz/story.asp?storyID=9795
2016-04-05,11.0,https://www.carbonnews.co.nz/story.asp?storyID=9806
2016-04-06,11.6,https://www.carbonnews.co.nz/story.asp?storyID=9819
2016-04-07,11.85,https://www.carbonnews.co.nz/story.asp?storyID=9833
2016-04-08,12.0,https://www.carbonnews.co.nz/story.asp?storyID=9840
2016-04-11,12.0,https://www.carbonnews.co.nz/story.asp?storyID=9853
2016-04-12,12.65,https://www.carbonnews.co.nz/story.asp?storyID=9864
2016-04-13,13.0,https://www.carbonnews.co.nz/story.asp?storyID=9869
2016-04-14,13.5,https://www.carbonnews.co.nz/story.asp?storyID=9882
2016-04-15,13.55,https://www.carbonnews.co.nz/story.asp?storyID=9895
2016-04-18,13.45,https://www.carbonnews.co.nz/story.asp?storyID=9905
2016-04-19,13.3,https://www.carbonnews.co.nz/story.asp?storyID=9915
2016-04-20,13.32,https://www.carbonnews.co.nz/story.asp?storyID=9925
2016-04-21,13.2,https://www.carbonnews.co.nz/story.asp?storyID=9940
2016-04-22,13.15,https://www.carbonnews.co.nz/story.asp?storyID=9949
2016-04-26,13.12,https://www.carbonnews.co.nz/story.asp?storyID=9967
2016-04-27,13.4,https://www.carbonnews.co.nz/story.asp?storyID=9976
2016-04-28,14.0,https://www.carbonnews.co.nz/story.asp?storyID=9988
2016-04-29,14.3,https://www.carbonnews.co.nz/story.asp?storyID=10004
2016-05-02,14.5,https://www.carbonnews.co.nz/story.asp?storyID=10015
2016-05-03,15.0,https://www.carbonnews.co.nz/story.asp?storyID=10026
2016-05-04,14.5,https://www.carbonnews.co.nz/story.asp?storyID=10037
2016-05-05,14.57,https://www.carbonnews.co.nz/story.asp?storyID=10045
2016-05-06,14.65,https://www.carbonnews.co.nz/story.asp?storyID=10054
2016-05-09,14.52,https://www.carbonnews.co.nz/story.asp?storyID=10067
2016-05-10,14.5,https://www.carbonnews.co.nz/story.asp?storyID=10079
2016-05-11,14.47,https://www.carbonnews.co.nz/story.asp?storyID=10084
2016-05-12,14.47,https://www.carbonnews.co.nz/story.asp?storyID=10101
2016-05-13,14.4,https://www.carbonnews.co.nz/story.asp?storyID=10110
2016-05-16,14.3,https://www.carbonnews.co.nz/story.asp?storyID=10119
2016-05-17,14.3,https://www.carbonnews.co.nz/story.asp?storyID=10134
2016-05-18,14.25,https://www.carbonnews.co.nz/story.asp?storyID=10140
2016-05-19,14.05,https://www.carbonnews.co.nz/story.asp?storyID=10154
2016-05-20,14.0,https://www.carbonnews.co.nz/story.asp?storyID=10165
2016-05-23,13.97,https://www.carbonnews.co.nz/story.asp?storyID=10178
2016-05-24,14.15,https://www.carbonnews.co.nz/story.asp?storyID=10192
2016-05-25,14.1,https://www.carbonnews.co.nz/story.asp?storyID=10198
2016-05-26,14.2,https://www.carbonnews.co.nz/story.asp?storyID=10209
2016-05-27,15.0,https://www.carbonnews.co.nz/story.asp?storyID=10227
2016-05-30,15.05,https://www.carbonnews.co.nz/story.asp?storyID=10241
2016-05-31,15.15,https://www.carbonnews.co.nz/story.asp?storyID=10253
2016-06-01,15.25,https://www.carbonnews.co.nz/story.asp?storyID=10264
2016-06-02,15.55,https://www.carbonnews.co.nz/story.asp?storyID=10273
2016-06-03,15.75,https://www.carbonnews.co.nz/story.asp?storyID=10285
2016-06-07,16.2,https://www.carbonnews.co.nz/story.asp?storyID=10299
2016-06-08,16.4,https://www.carbonnews.co.nz/story.asp?storyID=10311
2016-06-09,16.65,https://www.carbonnews.co.nz/story.asp?storyID=10319
2016-06-10,16.67,https://www.carbonnews.co.nz/story.asp?storyID=10329
2016-06-13,16.65,https://www.carbonnews.co.nz/story.asp?storyID=10343
2016-06-14,16.85,https://www.carbonnews.co.nz/story.asp?storyID=10354
2016-06-15,17.05,https://www.carbonnews.co.nz/story.asp?storyID=10360
2016-06-16,17.25,https://www.carbonnews.co.nz/story.asp?storyID=10373
2016-06-17,17.3,https://www.carbonnews.co.nz/story.asp?storyID=10381
2016-06-20,17.8,https://www.carbonnews.co.nz/story.asp?storyID=10392
2016-06-21,18.1,https://www.carbonnews.co.nz/story.asp?storyID=10404
2016-06-22,18.0,https://www.carbonnews.co.nz/story.asp?storyID=10409
2016-06-23,18.0,https://www.carbonnews.co.nz/story.asp?storyID=10427
2016-06-24,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10439
2016-06-27,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10447
2016-06-28,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10456
2016-06-29,17.85,https://www.carbonnews.co.nz/story.asp?storyID=10468
2016-06-30,17.75,https://www.carbonnews.co.nz/story.asp?storyID=10478
2016-07-01,17.85,https://www.carbonnews.co.nz/story.asp?storyID=10491
2016-07-04,17.75,https://www.carbonnews.co.nz/story.asp?storyID=10504
2016-07-05,17.75,https://www.carbonnews.co.nz/story.asp?storyID=10512
2016-07-06,17.72,https://www.carbonnews.co.nz/story.asp?storyID=10521
2016-07-07,17.77,https://www.carbonnews.co.nz/story.asp?storyID=10531
2016-07-08,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10538
2016-07-11,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10549
2016-07-12,17.97,https://www.carbonnews.co.nz/story.asp?storyID=10560
2016-07-13,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10571
2016-07-14,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10581
2016-07-15,17.9,https://www.carbonnews.co.nz/story.asp?storyID=10590
2016-07-18,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10605
2016-07-19,17.9,https://www.carbonnews.co.nz/story.asp?storyID=10615
2016-07-20,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10625
2016-07-21,18.02,https://www.carbonnews.co.nz/story.asp?storyID=10636
2016-07-22,18.1,https://www.carbonnews.co.nz/story.asp?storyID=10646
2016-07-25,18.15,https://www.carbonnews.co.nz/story.asp?storyID=10654
2016-07-26,18.17,https://www.carbonnews.co.nz/story.asp?storyID=10668
2016-07-27,18.17,https://www.carbonnews.co.nz/story.asp?storyID=10678
2016-07-28,18.07,https://www.carbonnews.co.nz/story.asp?storyID=10687
2016-07-29,18.07,https://www.carbonnews.co.nz/story.asp?storyID=10697
2016-08-01,18.07,https://www.carbonnews.co.nz/story.asp?storyID=10707
2016-08-02,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10714
2016-08-03,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10728
2016-08-04,17.97,https://www.carbonnews.co.nz/story.asp?storyID=10737
2016-08-05,17.95,https://www.carbonnews.co.nz/story.asp?storyID=10747
2016-08-08,17.8,https://www.carbonnews.co.nz/story.asp?storyID=10755
2016-08-09,17.75,https://www.carbonnews.co.nz/story.asp?storyID=10772
2016-08-10,17.75,https://www.carbonnews.co.nz/story.asp?storyID=10778
2016-08-11,17.6,https://www.carbonnews.co.nz/story.asp?storyID=10789
2016-08-12,17.5,https://www.carbonnews.co.nz/story.asp?storyID=10801
2016-08-15,17.55,https://www.carbonnews.co.nz/story.asp?storyID=10811
2016-08-16,17.55,https://www.carbonnews.co.nz/story.asp?storyID=10818
2016-08-17,17.6,https://www.carbonnews.co.nz/story.asp?storyID=10830
2016-08-18,17.7,https://www.carbonnews.co.nz/story.asp?storyID=10837
2016-08-19,17.9,https://www.carbonnews.co.nz/story.asp?storyID=10848
2016-08-22,17.97,https://www.carbonnews.co.nz/story.asp?storyID=10855
2016-08-23,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10866
2016-08-24,18.0,https://www.carbonnews.co.nz/story.asp?storyID=10877
2016-08-25,18.05,https://www.carbonnews.co.nz/story.asp?storyID=10886
2016-08-26,18.07,https://www.carbonnews.co.nz/story.asp?storyID=10895
2016-08-29,18.2,https://www.carbonnews.co.nz/story.asp?storyID=10905
2016-08-30,18.25,https://www.carbonnews.co.nz/story.asp?storyID=10914
2016-08-31,18.25,https://www.carbonnews.co.nz/story.asp?storyID=10925
2016-09-01,18.3,https://www.carbonnews.co.nz/story.asp?storyID=10935
2016-09-02,18.75,https://www.carbonnews.co.nz/story.asp?storyID=10944
2016-09-05,18.75,https://www.carbonnews.co.nz/story.asp?storyID=10958
2016-09-06,18.7,https://www.carbonnews.co.nz/story.asp?storyID=10970
2016-09-07,18.8,https://www.carbonnews.co.nz/story.asp?storyID=10982
2016-09-08,18.85,https://www.carbonnews.co.nz/story.asp?storyID=10989
2016-09-09,18.9,https://www.carbonnews.co.nz/story.asp?storyID=11001
2016-09-12,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11009
2016-09-13,18.9,https://www.carbonnews.co.nz/story.asp?storyID=11026
2016-09-14,18.82,https://www.carbonnews.co.nz/story.asp?storyID=11036
2016-09-15,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11045
2016-09-16,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11056
2016-09-19,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11067
2016-09-20,18.75,https://www.carbonnews.co.nz/story.asp?storyID=11075
2016-09-21,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11089
2016-09-22,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11099
2016-09-23,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11111
2016-09-26,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11118
2016-09-27,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11138
2016-09-28,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11148
2016-09-29,18.82,https://www.carbonnews.co.nz/story.asp?storyID=11159
2016-09-30,18.82,https://www.carbonnews.co.nz/story.asp?storyID=11171
2016-10-03,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11180
2016-10-04,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11191
2016-10-05,18.75,https://www.carbonnews.co.nz/story.asp?storyID=11197
2016-10-06,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11207
2016-10-07,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11213
2016-10-10,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11231
2016-10-11,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11241
2016-10-12,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11250
2016-10-13,18.87,https://www.carbonnews.co.nz/story.asp?storyID=11260
2016-10-14,18.8,https://www.carbonnews.co.nz/story.asp?storyID=11269
2016-10-17,18.9,https://www.carbonnews.co.nz/story.asp?storyID=11278
2016-10-18,18.87,https://www.carbonnews.co.nz/story.asp?storyID=11288
2016-10-19,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11300
2016-10-20,18.82,https://www.carbonnews.co.nz/story.asp?storyID=11312
2016-10-21,18.7,https://www.carbonnews.co.nz/story.asp?storyID=11321
2016-10-25,18.85,https://www.carbonnews.co.nz/story.asp?storyID=11331
2016-10-26,18.75,https://www.carbonnews.co.nz/story.asp?storyID=11343
2016-10-27,18.7,https://www.carbonnews.co.nz/story.asp?storyID=11355
2016-10-28,18.6,https://www.carbonnews.co.nz/story.asp?storyID=11362
2016-10-31,18.65,https://www.carbonnews.co.nz/story.asp?storyID=11367
2016-11-01,18.5,https://www.carbonnews.co.nz/story.asp?storyID=11381
2016-11-02,18.52,https://www.carbonnews.co.nz/story.asp?storyID=11396
2016-11-03,18.45,https://www.carbonnews.co.nz/story.asp?storyID=11406
2016-11-04,18.55,https://www.carbonnews.co.nz/story.asp?storyID=11414
2016-11-07,18.5,https://www.carbonnews.co.nz/story.asp?storyID=11427
2016-11-08,18.5,https://www.carbonnews.co.nz/story.asp?storyID=11435
2016-11-09,18.4,https://www.carbonnews.co.nz/story.asp?storyID=11447
2016-11-10,18.55,https://www.carbonnews.co.nz/story.asp?storyID=11456
2016-11-11,18.55,https://www.carbonnews.co.nz/story.asp?storyID=11464
2016-11-14,18.5,https://www.carbonnews.co.nz/story.asp?storyID=11472
2016-11-15,18.4,https://www.carbonnews.co.nz/story.asp?storyID=11485
2016-11-16,18.25,https://www.carbonnews.co.nz/story.asp?storyID=11493
2016-11-18,18.0,https://www.carbonnews.co.nz/story.asp?storyID=11510
2016-11-21,17.35,https://www.carbonnews.co.nz/story.asp?storyID=11522
2016-11-22,17.3,https://www.carbonnews.co.nz/story.asp?storyID=11528
2016-11-23,17.0,https://www.carbonnews.co.nz/story.asp?storyID=11540
2016-11-24,17.15,https://www.carbonnews.co.nz/story.asp?storyID=11549
2016-11-25,17.3,https://www.carbonnews.co.nz/story.asp?storyID=11556
2016-11-28,17.5,https://www.carbonnews.co.nz/story.asp?storyID=11565
2016-11-29,17.5,https://www.carbonnews.co.nz/story.asp?storyID=11578
2016-11-30,17.5,https://www.carbonnews.co.nz/story.asp?storyID=11584
2016-12-01,17.42,https://www.carbonnews.co.nz/story.asp?storyID=11592
2016-12-02,17.7,https://www.carbonnews.co.nz/story.asp?storyID=11602
2016-12-05,17.7,https://www.carbonnews.co.nz/story.asp?storyID=11615
2016-12-06,17.75,https://www.carbonnews.co.nz/story.asp?storyID=11621
2016-12-07,17.7,https://www.carbonnews.co.nz/story.asp?storyID=11631
2016-12-08,17.75,https://www.carbonnews.co.nz/story.asp?storyID=11638
2016-12-09,17.65,https://www.carbonnews.co.nz/story.asp?storyID=11652
2016-12-13,17.55,https://www.carbonnews.co.nz/story.asp?storyID=11665
2016-12-14,17.4,https://www.carbonnews.co.nz/story.asp?storyID=11677
2016-12-15,17.2,https://www.carbonnews.co.nz/story.asp?storyID=11690
2016-12-16,17.4,https://www.carbonnews.co.nz/story.asp?storyID=11698
2016-12-19,17.0,https://www.carbonnews.co.nz/story.asp?storyID=11709
2016-12-20,17.0,https://www.carbonnews.co.nz/story.asp?storyID=11714
2016-12-21,17.05,https://www.carbonnews.co.nz/story.asp?storyID=11725
2017-01-24,17.2,https://www.carbonnews.co.nz/story.asp?storyID=11739
2017-01-25,17.1,https://www.carbonnews.co.nz/story.asp?storyID=11744
2017-01-26,17.12,https://www.carbonnews.co.nz/story.asp?storyID=11758
2017-01-27,17.12,https://www.carbonnews.co.nz/story.asp?storyID=11767
2017-01-31,16.9,https://www.carbonnews.co.nz/story.asp?storyID=11775
2017-02-01,16.9,https://www.carbonnews.co.nz/story.asp?storyID=11784
2017-02-02,17.0,https://www.carbonnews.co.nz/story.asp?storyID=11794
2017-02-03,16.97,https://www.carbonnews.co.nz/story.asp?storyID=11802
2017-02-07,17.1,https://www.carbonnews.co.nz/story.asp?storyID=11813
2017-02-08,17.15,https://www.carbonnews.co.nz/story.asp?storyID=11825
2017-02-09,17.25,https://www.carbonnews.co.nz/story.asp?storyID=11831
2017-02-10,17.5,https://www.carbonnews.co.nz/story.asp?storyID=11843
2017-02-13,17.6,https://www.carbonnews.co.nz/story.asp?storyID=11852
2017-02-14,17.65,https://www.carbonnews.co.nz/story.asp?storyID=11861
2017-02-15,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11869
2017-02-16,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11877
2017-02-17,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11885
2017-02-20,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11898
2017-02-21,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11910
2017-02-22,18.07,https://www.carbonnews.co.nz/story.asp?storyID=11916
2017-02-23,18.07,https://www.carbonnews.co.nz/story.asp?storyID=11924
2017-02-24,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11935
2017-02-27,18.0,https://www.carbonnews.co.nz/story.asp?storyID=11944
2017-02-28,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11950
2017-03-01,18.05,https://www.carbonnews.co.nz/story.asp?storyID=11963
2017-03-02,17.8,https://www.carbonnews.co.nz/story.asp?storyID=11969
2017-03-03,17.9,https://www.carbonnews.co.nz/story.asp?storyID=11978
2017-03-06,17.8,https://www.carbonnews.co.nz/story.asp?storyID=11988
2017-03-07,17.9,https://www.carbonnews.co.nz/story.asp?storyID=11996
2017-03-08,17.82,https://www.carbonnews.co.nz/story.asp?storyID=12006
2017-03-09,17.9,https://www.carbonnews.co.nz/story.asp?storyID=12015
2017-03-10,17.85,https://www.carbonnews.co.nz/story.asp?storyID=12022
2017-03-13,17.85,https://www.carbonnews.co.nz/story.asp?storyID=12028
2017-03-14,17.8,https://www.carbonnews.co.nz/story.asp?storyID=12040
2017-03-15,17.7,https://www.carbonnews.co.nz/story.asp?storyID=12047
2017-03-16,17.55,https://www.carbonnews.co.nz/story.asp?storyID=12054
2017-03-17,17.3,https://www.carbonnews.co.nz/story.asp?storyID=12063
2017-03-20,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12073
2017-03-21,17.0,https://www.carbonnews.co.nz/story.asp?storyID=12078
2017-03-22,17.0,https://www.carbonnews.co.nz/story.asp?storyID=12093
2017-03-23,17.1,https://www.carbonnews.co.nz/story.asp?storyID=12098
2017-03-24,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12106
2017-03-27,17.17,https://www.carbonnews.co.nz/story.asp?storyID=12113
2017-03-28,17.12,https://www.carbonnews.co.nz/story.asp?storyID=12122
2017-03-29,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12134
2017-03-30,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12141
2017-03-31,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12152
2017-04-03,17.25,https://www.carbonnews.co.nz/story.asp?storyID=12157
2017-04-04,17.5,https://www.carbonnews.co.nz/story.asp?storyID=12172
2017-04-05,17.55,https://www.carbonnews.co.nz/story.asp?storyID=12177
2017-04-06,17.7,https://www.carbonnews.co.nz/story.asp?storyID=12190
2017-04-07,17.7,https://www.carbonnews.co.nz/story.asp?storyID=12196
2017-04-10,17.65,https://www.carbonnews.co.nz/story.asp?storyID=12207
2017-04-11,17.6,https://www.carbonnews.co.nz/story.asp?storyID=12215
2017-04-12,17.5,https://www.carbonnews.co.nz/story.asp?storyID=12224
2017-04-13,17.4,https://www.carbonnews.co.nz/story.asp?storyID=12235
2017-04-18,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12240
2017-04-19,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12249
2017-04-20,17.25,https://www.carbonnews.co.nz/story.asp?storyID=12264
2017-04-21,17.3,https://www.carbonnews.co.nz/story.asp?storyID=12269
2017-04-26,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12283
2017-04-27,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12289
2017-04-28,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12300
2017-05-01,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12309
2017-05-02,17.3,https://www.carbonnews.co.nz/story.asp?storyID=12315
2017-05-03,17.3,https://www.carbonnews.co.nz/story.asp?storyID=12323
2017-05-04,17.2,https://www.carbonnews.co.nz/story.asp?storyID=12331
2017-05-05,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12344
2017-05-08,17.24,https://www.carbonnews.co.nz/story.asp?storyID=12350
2017-05-09,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12362
2017-05-10,17.15,https://www.carbonnews.co.nz/story.asp?storyID=12371
2017-05-11,17.1,https://www.carbonnews.co.nz/story.asp?storyID=12381
2017-05-12,17.1,https://www.carbonnews.co.nz/story.asp?storyID=12391
2017-05-15,17.07,https://www.carbonnews.co.nz/story.asp?storyID=12400
2017-05-16,17.1,https://www.carbonnews.co.nz/story.asp?storyID=12406
2017-05-17,17.0,https://www.carbonnews.co.nz/story.asp?storyID=12421
2017-05-18,17.0,https://www.carbonnews.co.nz/story.asp?storyID=12424
2017-05-19,16.95,https://www.carbonnews.co.nz/story.asp?storyID=12434
2017-05-22,16.95,https://www.carbonnews.co.nz/story.asp?storyID=12442
2017-05-23,17.0,https://www.carbonnews.co.nz/story.asp?storyID=12453
2017-05-24,16.8,https://www.carbonnews.co.nz/story.asp?storyID=12460
2017-05-25,16.75,https://www.carbonnews.co.nz/story.asp?storyID=12468
2017-05-26,16.45,https://www.carbonnews.co.nz/story.asp?storyID=12476
2017-05-29,16.57,https://www.carbonnews.co.nz/story.asp?storyID=12482
2017-05-30,16.57,https://www.carbonnews.co.nz/story.asp?storyID=12494
2017-05-31,16.8,https://www.carbonnews.co.nz/story.asp?storyID=12504
2017-06-01,16.8,https://www.carbonnews.co.nz/story.asp?storyID=12513
2017-06-02,16.77,https://www.carbonnews.co.nz/story.asp?storyID=12523
2017-06-06,16.7,https://www.carbonnews.co.nz/story.asp?storyID=12531
2017-06-07,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12543
2017-06-08,16.57,https://www.carbonnews.co.nz/story.asp?storyID=12552
2017-06-09,16.57,https://www.carbonnews.co.nz/story.asp?storyID=12555
2017-06-12,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12571
2017-06-13,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12576
2017-06-14,16.6,https://www.carbonnews.co.nz/story.asp?storyID=12587
2017-06-15,16.52,https://www.carbonnews.co.nz/story.asp?storyID=12598
2017-06-16,16.52,https://www.carbonnews.co.nz/story.asp?storyID=12605
2017-06-19,16.55,https://www.carbonnews.co.nz/story.asp?storyID=12612
2017-06-20,16.47,https://www.carbonnews.co.nz/story.asp?storyID=12622
2017-06-21,16.35,https://www.carbonnews.co.nz/story.asp?storyID=12635
2017-06-22,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12646
2017-06-23,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12656
2017-06-26,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12661
2017-06-27,16.5,https://www.carbonnews.co.nz/story.asp?storyID=12673
2017-06-28,16.8,https://www.carbonnews.co.nz/story.asp?storyID=12680
2017-06-29,17.05,https://www.carbonnews.co.nz/story.asp?storyID=12691
